,Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Hazardous,Avg_Diameter_KM
3532,23.3,8.117699628,8942714.0,6,0.0485347,7.021,0.330027217,4.977297293,143.8828766,0.556000699,102.3412276,2458042.421,305.3478473,0,0.09408981549999999
3533,21.6,20.60099264,62018968.0,6,0.0215439,2.927,0.794746569,3.815056073,32.51545838,0.511346212,114.3373588,2457754.407,61.6830773,1,0.20584608799999998
3534,24.1,13.41635099,16779550.0,8,0.106917,5.083,0.240856088,23.84893845,122.1964667,0.936261163,281.857195,2456241.6,51.73983975,0,0.06509424850000001
3535,27.8,11.16117659,217903.5313,8,0.00109258,4.323,0.459646505,2.567112993,297.0525895,0.838355313,120.6671547,2456266.632,27.98319113,0,0.011845205999999999
3536,21.5,15.2200853,38645000.0,2,0.243116,6.186,0.330563031,25.22609662,273.01318,0.638558158,345.7741281,2458111.404,242.6678412,0,0.21554731500000002
3537,24.8,2.44403281,7122967.0,4,0.0248379,5.503,0.155187708,2.472334583,15.39358392,0.959661786,102.3995268,2458078.911,296.1673513,0,0.0471566145
3538,22.8,12.19861787,4631113.0,7,0.0122188,5.068,0.224912192,20.63516003,294.6071146,0.965948341,147.2815522,2457804.44,138.8957706,0,0.11845206
3539,26.0,17.68070544,33434758.0,6,0.000325302,6.847,0.385612845,4.744503496,26.53301434,0.523895293,225.6455025,2458101.44,233.652972,0,0.027135799
3540,24.2,7.181232089,70134312.0,7,0.0188698,4.865,0.326176538,4.238242829,254.8804387,0.896216404,113.0544775,2457863.899,87.77214376,0,0.0621645245
3541,26.0,8.424163547,32187338.0,8,0.0433232,4.911,0.222095097,9.861010581,313.6795948,1.026408778,169.8479253,2457411.805,12.80768149,0,0.027135799
3542,21.8,14.33026853,32600860.0,8,0.203005,4.05,0.451643219,22.97042073,101.4861438,0.914729199,87.29058552,2456374.501,326.1467814,0,0.187733863
3543,23.9,18.72621882,49475320.0,7,0.0571722,3.603,0.534521864,5.494333132,174.1313378,0.950137529,249.0815931,2458412.716,220.6847637,0,0.071374424
3544,17.9,23.84197594,38280704.0,0,0.23636,4.532,0.613918886,38.18221135,106.0082368,0.51464668,132.0838135,2458068.833,316.2389208,0,1.131208388
3545,19.0,20.0070924,46240556.0,4,0.0723948,3.402,0.707693747,28.49980162,107.910302,0.576619619,77.47282878,2458377.194,225.996507,0,0.6816204585000001
3546,24.3,8.841005889,24370202.0,7,0.0940666,5.862,0.142642297,15.87190346,299.2070707,0.890164337,320.0414321,2457997.558,2.741272405,0,0.0593666605
3547,20.6,18.50881044,56184308.0,1,0.00776213,6.406,0.506730996,23.64366895,166.7216939,0.44657258,47.72096543,2457924.179,87.32489935,1,0.3262440625
3548,23.6,20.12894045,8543654.0,9,0.0570464,4.832,0.569124791,20.22145939,327.2505695,0.551272388,66.72158642,2456275.456,44.97951517,0,0.0819488035
3549,18.2,2.046218421,36574788.0,0,0.170564,4.078,0.337199378,1.992348531,311.7872558,1.153352007,171.0076161,2457981.598,8.115888385,0,0.9852413185
3550,25.0,12.90578204,29485516.0,7,0.0257584,5.861,0.294189454,24.69737711,323.0772006,0.721266131,73.70968106,2458134.284,232.3566107,0,0.0430073435
3551,25.9,8.224921259,29337524.0,4,0.0139415,6.254,0.099163935,5.797769186,251.5137925,0.86762292,139.5650285,2457973.357,28.3031416,0,0.028414670000000003
3552,25.4,3.737354487,21249246.0,7,0.0888182,4.974,0.177604531,5.355514012,340.0766126,1.071642047,159.7974717,2457968.829,20.98494514,0,0.03577195
3553,16.6,20.20821807,18887692.0,0,0.113515,6.909,0.558269027,16.74546069,349.5743177,0.366330294,292.8382841,2458048.15,297.8141367,0,2.0584608749999997
3554,19.1,24.97989104,50040016.0,0,0.0398579,3.733,0.598082283,5.801775823,11.21877819,0.753306291,47.23708723,2458169.286,295.16807,1,0.650942484
3555,24.0,7.819969737,34052.76953,0,0.00172365,6.532,0.089347985,11.60915288,146.9612496,0.828952108,195.5895845,2458100.272,246.7731978,0,0.068162046
3556,23.2,7.382857234,12125194.0,0,0.0809549,5.595,0.103537378,13.16099271,155.0012195,0.992115144,280.1554953,2457969.474,26.26583505,0,0.098524132
3557,21.0,17.70459001,47739048.0,1,0.267357,6.09,0.401108637,34.59006747,148.9902232,0.572421853,199.3806931,2457910.042,95.41107492,0,0.271357992
3558,27.2,12.93496068,59149048.0,5,0.0119972,6.015,0.035057137,2.719060551,87.67482691,0.978019268,107.8823993,2457857.876,137.7618578,0,0.015615022999999999
3559,20.6,29.75971076,21748342.0,0,0.0346675,4.638,0.738662056,3.908082421,3.756316203,0.343186299,271.3869049,2454734.052,10.1176002,1,0.3262440625
3560,28.3,13.76272066,58854116.0,4,0.00028675,6.748,0.280857351,1.804821239,345.7291201,0.627614642,135.5108988,2458027.854,326.9325722,0,0.0094089815
3561,28.8,16.89424994,48708004.0,7,0.0033147,6.754,0.237907753,0.646735146,76.23817646,0.665522431,208.6318519,2457918.713,98.7769459,0,0.00747382
3562,24.2,4.268051976,70892296.0,5,0.0543057,4.276,0.354138096,2.563664291,264.3321676,1.038089439,168.1346044,2457727.584,132.0048578,0,0.0621645245
3563,24.2,14.741129,42094984.0,7,0.0731359,3.171,0.588577863,6.051993858,319.6266112,1.045666319,155.5944121,2457805.123,47.52459463,0,0.0621645245
3564,25.8,18.0911966,39187308.0,7,0.000279101,3.564,0.555180936,3.188368245,308.0014553,0.919410734,145.1745763,2458477.506,201.7883584,0,0.029753811999999998
3565,24.2,16.52825726,61398716.0,1,0.0223369,6.126,0.121046376,2.56198031,40.76996509,0.869197934,226.4150054,2457858.1,142.719755,0,0.0621645245
3566,21.6,7.603062572,39260744.0,6,0.215895,2.92,0.606724572,12.16090898,178.8002207,1.174690151,324.6591108,2458214.054,319.2271104,0,0.20584608799999998
3567,24.6,12.11629438,50993852.0,7,0.0358145,5.216,0.236097708,23.10414901,334.3334118,0.911774732,287.7343887,2457897.195,78.08197248,0,0.05170619950000001
3568,22.6,24.59348232,72585976.0,3,0.00131448,3.425,0.757823191,1.645734559,25.7682488,0.481106774,104.0578246,2458384.505,224.8308605,0,0.129880101
3569,25.8,16.87165064,2354891.25,9,0.0157357,3.562,0.639683121,5.561416248,177.1659051,0.716600373,277.1082838,2456315.211,17.67219818,0,0.029753811999999998
3570,20.3,18.42902733,45551368.0,0,0.0239052,5.071,0.351410394,3.94847201,128.2314003,0.812364083,309.8704472,2457842.628,111.0036142,1,0.374578302
3571,23.0,11.75402235,18552290.0,0,0.118247,3.162,0.559800543,18.12977252,347.7403462,1.108511578,185.8319671,2457824.682,43.36412661,0,0.108029562
3572,19.9,15.19247464,42817700.0,3,0.25368,3.339,0.458379224,26.70283524,350.4168461,1.230734191,162.0305595,2457602.707,114.4611398,0,0.4503421705
3573,24.7,8.063464641,25284138.0,7,0.0726773,6.138,0.090351938,14.38143492,183.572742,0.893121984,170.2190261,2457975.239,25.59137739,0,0.049379037
3574,24.3,20.55868918,73242336.0,5,0.00796069,5.898,0.177560427,1.537551332,168.6154967,0.85249707,108.1192412,2457970.525,27.99459482,0,0.0593666605
3575,23.9,6.629864466,17427272.0,8,0.0945656,3.359,0.534439452,4.264220873,341.7766316,1.086343426,181.7514803,2456359.797,359.9179906,0,0.071374424
3576,26.6,14.0596748,35815460.0,6,0.000820582,6.111,0.210996363,0.123647363,161.5533645,0.780784743,126.0635263,2457879.861,120.7851484,0,0.020584609
3577,21.3,15.79082305,36077004.0,2,0.213405,6.028,0.228423145,30.45779695,346.3220804,0.757607259,355.3539094,2457937.961,63.35155367,0,0.2363429305
3578,21.0,5.251814156,26104066.0,5,0.14923,3.789,0.412782573,5.88351703,339.2775285,1.139200746,198.0839487,2458338.272,236.7956616,0,0.271357992
3579,21.7,12.00636775,41755108.0,4,0.246991,6.302,0.381746981,19.57917186,28.6787307,0.578176742,357.4061888,2457910.786,97.77408105,0,0.19658148749999999
3580,26.8,13.93553507,3503066.5,8,0.00626025,4.22,0.515388484,6.856968297,349.9488306,0.768620004,253.6742112,2457142.72,334.726647,0,0.0187733865
3581,19.0,14.028423,43936324.0,0,0.140456,4.214,0.531789858,13.15019649,55.92606293,0.736660379,144.3395454,2457826.443,86.92712167,0,0.6816204585000001
3582,20.2,24.97445379,67492976.0,0,0.00661698,3.807,0.534042435,4.920611208,335.7281654,0.865786553,125.6409816,2458183.996,288.5942984,1,0.3922316335
3583,22.3,19.43617701,43574360.0,0,0.00535155,5.121,0.341904801,10.0654538,15.19213895,0.811487517,256.8511468,2457928.522,51.81003417,0,0.149122308
3584,26.5,12.88832456,12896448.0,8,0.0487075,6.043,0.066507458,24.34128958,0.594298167,0.925233652,327.3579235,2456150.985,218.6795093,0,0.0215547315
3585,23.7,10.60715484,2425133.0,7,0.00595802,5.231,0.339418992,0.375022792,69.49219875,0.794424255,192.3323498,2457877.762,91.72637485,0,0.0782605
3586,22.6,12.30972886,9034490.0,5,0.0364584,3.86,0.479549463,11.52085915,178.6961789,0.953692557,44.86425897,2458217.957,273.5959395,0,0.129880101
3587,26.8,9.703833456,67325944.0,7,0.00531122,5.709,0.368642783,6.80169375,257.0477969,0.674241779,77.52000384,2458143.27,232.4939826,0,0.0187733865
3588,23.2,5.202505293,29789398.0,5,0.186915,3.227,0.539953912,6.920832374,41.60042293,1.160138258,133.489884,2457827.697,42.52968111,0,0.098524132
3589,22.33,17.73641289,59607904.0,5,0.177181,6.766,0.44960811,29.94727476,32.31141631,0.466293674,347.673038,2457992.4,10.23839532,0,0.1470762735
3590,24.3,9.071514213,10574722.0,8,0.0700754,4.435,0.372182795,7.403948034,350.9988097,0.948889165,254.1270614,2456429.893,326.3744938,0,0.0593666605
3591,27.1,10.27060603,55452580.0,1,0.00108035,6.997,0.388447279,5.059664077,166.1544806,0.50803401,319.7961989,2458016.803,338.7787407,0,0.016350936
3592,21.1,6.468739198,28082292.0,0,0.108574,5.127,0.179917811,12.31783872,190.687545,1.018905624,72.36211836,2457982.613,230.3925132,0,0.2591448705
3593,18.2,26.22048737,65006500.0,3,0.270511,3.206,0.706133345,28.38897397,333.4573943,0.636557241,324.8087115,2457607.681,121.4411953,0,0.9852413185
3594,24.4,12.78739247,50941908.0,6,0.0485253,4.895,0.217293217,3.669592301,198.064814,1.041839343,39.22804924,2458091.445,301.6313165,0,0.05669472
3595,20.9,20.01967191,71696352.0,0,0.0337336,5.148,0.523263109,23.2772054,65.77208246,0.563573927,110.1549531,2457785.993,164.4894217,1,0.2841467005
3596,21.1,6.468739817,28082304.0,0,0.109541,5.127,0.179876878,12.31784447,190.6872845,1.018950876,72.34899491,2457982.6,12.7392731,0,0.2591448705
3597,25.8,16.09598643,33269894.0,7,0.00101343,3.137,0.620363161,2.588902616,139.0639894,0.968706684,15.32529929,2457855.966,34.94928921,0,0.029753811999999998
3598,21.3,8.859546447,70388368.0,1,0.00410468,5.17,0.40935545,0.553688383,84.34506342,0.716481581,245.3733903,2457988.235,221.5063289,1,0.2363429305
3599,19.5,34.47947547,57555416.0,1,0.0224044,7.088,0.518875291,49.33541137,10.8402814,0.376106802,37.5336601,2458112.478,200.3176864,1,0.5414303755000001
3600,19.1,14.81301051,43565416.0,0,0.0325033,3.663,0.491185928,7.78870181,348.4031213,1.02185887,173.3044804,2458452.129,203.5993854,1,0.650942484
3601,28.0,2.207550055,1530856.375,3,0.0103258,5.847,0.044583209,3.446409156,198.6218168,1.004296648,35.99739065,2458001.9,358.7198072,0,0.010802956
3602,26.5,8.104000588,2984328.0,4,0.0201697,3.436,0.541260701,6.624843456,201.7008045,1.017949446,11.06933485,2457611.271,116.0563253,0,0.0215547315
3603,20.7,13.6469073,32180806.0,1,0.0242192,4.31,0.3713301,14.90162546,53.37510902,0.983517094,186.3937701,2457847.472,77.07917338,1,0.311560661
3604,25.4,9.699244906,31570634.0,5,0.0793883,6.14,0.138143715,9.339441246,234.5894684,0.847709675,208.3038885,2458084.177,275.4545438,0,0.03577195
3605,20.9,15.29938376,27184736.0,5,0.0768753,3.105,0.660854213,10.57494503,312.9508137,0.8476198,199.7697148,2457808.609,47.86704582,0,0.2841467005
3606,21.3,8.859546688,70388368.0,1,0.00409967,5.17,0.409331368,0.55363822,84.35110596,0.716527532,245.3644445,2457988.238,9.045246153,1,0.2363429305
3607,19.9,19.05627638,61964788.0,0,0.0991521,4.314,0.345232162,17.27560033,24.3544932,1.022532748,131.6334496,2457799.961,101.2785586,0,0.4503421705
3608,18.2,13.00403994,42499704.0,1,0.0865455,6.965,0.334752182,18.50831568,60.98718947,0.553834795,245.0828374,2458117.091,208.7226091,0,0.9852413185
3609,21.0,8.156915013,10680438.0,0,0.038564,5.002,0.279635655,4.018333579,56.55064069,0.92547106,95.63323116,2457952.376,32.57270984,1,0.271357992
3610,19.4,18.55874843,31347346.0,1,0.0133215,3.845,0.549179669,7.479724554,252.0392036,0.818462957,244.6004955,2458145.599,301.5378634,1,0.5669472025
3611,22.8,7.334753534,12577952.0,3,0.0216763,5.037,0.250189177,1.540417017,251.7518107,0.95668172,267.3315753,2457940.871,40.77934453,0,0.11845206
3612,21.0,22.94373078,19221364.0,1,0.118319,3.494,0.723338853,6.979645724,303.5703749,0.542856403,172.0924859,2458366.519,228.7489645,0,0.271357992
3613,26.1,5.309549628,15078126.0,7,0.0510451,5.735,0.081819433,10.04212054,29.67007901,0.986501647,279.5717587,2458134.968,240.9941823,0,0.025914487
3614,22.0,6.997676464,25191970.0,8,0.143118,3.73,0.426410174,8.022688375,208.8218958,1.137264781,31.45096192,2456428.784,22.14069553,0,0.171215318
3615,17.1,29.45792953,65389536.0,0,0.0480717,6.502,0.632837373,17.05627109,130.2027846,0.324227551,309.1887641,2457890.639,130.4847857,1,1.635093593
3616,19.9,14.94941994,65919976.0,1,0.0588852,5.515,0.181810916,14.56155049,310.2574234,0.919502468,194.0064528,2458106.576,272.2450821,0,0.4503421705
3617,19.8,9.32623814,13507927.0,3,0.0496282,4.008,0.484427393,5.520537879,0.834713859,0.893404068,191.0918499,2458059.964,334.3067234,1,0.47156614350000003
3618,29.4,8.73855534,45077800.0,6,0.0040083,6.94,0.173253222,1.90016722,236.3703819,0.699908886,2.225319051,2458140.371,183.0181661,0,0.005669472
3619,19.7,13.11669436,42132512.0,0,0.00609637,3.957,0.661368453,3.170551366,66.01080685,0.566960114,100.1996448,2457971.912,13.00599664,1,0.493790371
3620,23.7,5.777254453,14366395.0,0,0.0822659,3.626,0.471415363,1.621218616,256.5042474,1.094019586,345.8464352,2457520.732,158.8070291,0,0.0782605
3621,24.5,14.20336041,5821186.5,7,0.0382281,6.388,0.430964179,14.77752338,227.1663944,0.523655757,136.4340797,2458114.158,233.1053273,0,0.054143037500000005
3622,19.5,24.89408766,57643540.0,7,0.0569872,3.178,0.638794997,5.81625369,141.8953599,0.882795739,169.2036062,2457864.578,35.06186004,0,0.5414303755000001
3623,27.2,6.76262541,1215353.625,8,0.00815142,3.785,0.469715209,3.003759614,55.11793346,1.016555504,191.8180901,2456439.741,356.1972831,0,0.015615022999999999
3624,26.8,9.501681809,1844860.75,8,0.00626119,4.485,0.38985523,1.798899133,231.3969906,0.906750491,62.64609492,2456476.907,334.7531832,0,0.0187733865
3625,20.3,15.11120081,21622814.0,0,0.0871451,3.748,0.549240299,7.092311275,357.4385976,0.853698237,182.2465679,2458297.988,247.5044933,0,0.374578302
3626,20.9,9.812809549,72282848.0,0,0.002686,5.645,0.181307474,22.31610577,282.6096056,0.884481757,109.6056454,2457844.766,136.689538,1,0.2841467005
3627,23.6,14.01237881,48051756.0,0,0.0231683,5.694,0.1755281,1.499707987,143.9720934,0.894596466,2.124647144,2458019.676,343.2780838,0,0.0819488035
3628,22.6,15.43914281,59842984.0,2,0.167715,5.923,0.337906935,19.58318908,289.964516,0.670214841,323.5746977,2457927.248,70.88949741,0,0.129880101
3629,23.0,12.00032668,26712246.0,8,0.0653132,5.974,0.085972556,22.48579281,65.77765885,0.921126104,6.746192688,2455534.31,168.7280906,0,0.108029562
3630,24.1,25.4234194,56790972.0,8,0.0167161,8.56,0.602806993,16.86324974,242.9532515,0.257675498,185.7754516,2455620.036,170.6361994,0,0.06509424850000001
3631,20.0,12.08665163,27567092.0,0,0.115681,4.283,0.506824638,9.708930458,228.6564517,0.764808023,331.1642668,2457817.67,351.2371864,0,0.430073434
3632,24.9,12.39477419,8776929.0,7,0.00757691,6.388,0.464383258,4.873367485,55.74071437,0.493696377,313.0164205,2458122.837,223.7449718,0,0.045034217
3633,20.0,12.08665151,27567110.0,0,0.115685,4.283,0.50676236,9.709064534,228.6551145,0.764856782,331.1669399,2457817.666,93.32019816,0,0.430073434
3634,16.8,12.39773463,44278504.0,0,0.0627723,4.219,0.524019735,11.40093111,338.9915904,0.750489401,305.7309044,2457915.759,42.1857858,0,1.8773386305
3635,23.3,18.35404863,59732448.0,6,0.0639243,3.553,0.510950742,6.291035166,175.6674865,1.03250931,135.10223,2457603.894,127.4239471,0,0.09408981549999999
3636,18.8,18.7639908,40859548.0,0,0.272775,4.589,0.503180828,22.62626691,232.0774149,0.686161634,334.0621679,2458202.99,237.0394139,0,0.7473819705
3637,24.6,18.96647441,69996720.0,6,0.000535153,6.163,0.172808516,0.750965407,125.2627554,0.810930794,261.4133043,2457951.267,49.99152618,0,0.05170619950000001
3638,21.1,28.8787784,68773848.0,8,0.0453591,5.305,0.414615783,26.57768127,43.10870728,0.67079285,104.1086815,2455954.134,312.0840982,1,0.2591448705
3639,27.8,9.881921414,111065.6328,6,0.00160032,3.643,0.521714118,2.525017763,76.37673314,0.963650673,213.4977325,2457523.009,164.5589119,0,0.011845205999999999
3640,28.1,7.208953235,34160200.0,4,0.00574255,6.193,0.197621635,1.043154982,290.2095044,0.781048877,303.1159486,2457833.622,171.2599012,0,0.010316743
3641,20.4,12.18598014,53520076.0,0,0.0755934,4.218,0.390580777,18.556146,189.7465371,0.975592272,127.0343019,2457977.988,10.95423743,0,0.3577195015
3642,22.0,7.766798585,62525104.0,1,0.0497735,5.13,0.175715529,9.607513984,88.66623258,1.026038971,18.23590502,2457772.448,161.8483799,0,0.171215318
3643,23.3,10.87396646,12637127.0,4,0.0301707,6.634,0.434187236,4.320042882,134.7222684,0.499482951,254.8374503,2458043.004,309.4918003,0,0.09408981549999999
3644,23.0,5.104965549,9474799.0,5,0.00595383,5.286,0.234081632,3.718684574,59.05328027,0.914915765,245.9293021,2457924.766,57.17361845,0,0.108029562
3645,20.2,24.99728625,46595708.0,0,0.0270542,5.556,0.461492035,18.28352143,246.7509553,0.585434749,256.0421444,2458057.799,310.1782421,1,0.3922316335
3646,24.6,14.08250866,37731996.0,7,0.00398015,6.323,0.243892995,16.20878051,225.7771256,0.711257106,297.0989133,2458066.342,288.8718104,0,0.05170619950000001
3647,20.1,18.17725143,52396428.0,1,0.137282,3.757,0.633127527,9.413143253,253.6143434,0.66918984,22.35299561,2458268.92,252.6089326,0,0.410716941
3648,21.2,4.087854923,55359944.0,6,0.282975,3.331,0.469452898,5.793788557,111.3820223,1.298823415,185.9151092,2457906.991,24.06113027,0,0.24748143
3649,19.7,6.727417457,36398272.0,0,0.000659446,6.467,0.191079522,3.331290218,204.4571896,0.746050281,126.3936406,2454571.319,215.5399783,1,0.493790371
3650,18.9,19.12060995,66105472.0,0,0.235088,5.285,0.36990585,23.12365761,332.1421265,0.732259304,198.5965147,2457782.357,171.6154801,0,0.7137442405000001
3651,19.0,21.0606678,51551672.0,0,0.145075,4.385,0.472713196,10.05260718,16.84008778,0.795106797,356.5116194,2457884.164,61.92300522,0,0.6816204585000001
3652,18.8,5.536796354,69146656.0,0,0.206186,3.441,0.46971201,3.777837343,167.8177253,1.214656851,131.0023677,2457784.682,61.35920657,0,0.7473819705
3653,19.4,17.15525148,30869956.0,4,0.109818,2.797,0.749692359,13.22178665,102.1054708,0.703944469,137.2461535,2458176.113,323.3001301,0,0.5669472025
3654,18.5,21.1842499,53114124.0,1,0.0116339,2.966,0.607221219,32.82330336,81.79785845,1.007752543,198.1059944,2457991.954,2.049544009,1,0.858109316
3655,22.0,4.185520868,47561688.0,0,0.00624711,4.997,0.283663075,3.940124951,238.6049084,0.921248564,140.3276215,2458183.915,236.0490998,0,0.171215318
3656,26.3,8.888735028,37980848.0,7,0.00431893,5.554,0.382528103,2.234651825,72.40049027,0.68323164,270.527972,2457792.056,176.5090839,0,0.023634293
3657,26.7,8.755096044,4223070.0,8,0.0258557,4.018,0.420283434,9.949305962,110.3562507,1.011154222,208.6807919,2456511.495,349.73364,0,0.0196581485
3658,17.3,4.552080313,38057876.0,0,0.237887,3.591,0.414812305,7.352663484,284.1357693,1.251206365,16.01615176,2457645.426,111.936713,0,1.4912230805
3659,21.7,9.688661263,6840331.5,0,0.0432045,4.864,0.371624736,3.059095691,62.43161538,0.832331459,162.7854965,2458107.697,290.6937519,1,0.19658148749999999
3660,24.9,14.37651081,60163016.0,4,0.000736007,5.828,0.094871933,5.83869468,142.9143992,0.954132792,50.00741071,2457996.594,3.557272452,0,0.045034217
3661,20.6,10.19836594,20457374.0,5,0.139798,3.303,0.54957342,13.20294734,268.5810674,1.061545627,54.14704906,2457840.89,43.48036144,0,0.3262440625
3662,27.9,23.16037838,71391720.0,3,0.00229886,7.319,0.364229599,1.598096349,125.4813532,0.501734239,328.8557371,2458088.19,236.7193298,0,0.0113120835
